type,latitude,longitude,lease_type,gym,lift,swimming_pool,furnishing,parking,property_size,bathroom,facing,cup_board,floor,total_floor,water_supply,balconies,true_count,predicted_rent
0.0,12.97684098,77.6339395,BACHELOR,0,0,0,1.0,TWO_WHEELER,220,1,N,1,3,3,CORPORATION,1,3,9570.833333333334
2.0,12.9742847,77.53389453,FAMILY,0,0,0,1.0,TWO_WHEELER,1100,2,W,2,1,3,BOREWELL,1,1,16370.833333333334
2.0,12.91250956,77.55753978,ANYONE,0,0,0,1.0,BOTH,1059,2,E,2,1,1,CORP_BORE,1,3,14883.333333333334
2.0,12.9609373,77.7460451,FAMILY,1,1,1,1.0,BOTH,1320,2,N,2,8,15,CORP_BORE,1,16,28816.666666666668
1.0,12.98983751,77.68920163,ANYONE,0,0,0,1.0,BOTH,500,1,E,1,1,2,CORP_BORE,1,1,10825.0
2.0,12.92433217,77.57291752,FAMILY,0,0,0,1.0,TWO_WHEELER,700,1,N,0,0,2,CORP_BORE,0,2,12343.333333333334
2.0,12.96664954,77.75390301,FAMILY,1,1,1,1.0,BOTH,1210,2,E,4,2,4,BOREWELL,1,7,18337.5
2.0,12.9900578,77.5524925,FAMILY,0,0,0,1.0,TWO_WHEELER,1100,2,E,6,0,2,CORPORATION,1,4,17925.0
1.0,12.9719161,77.5298856,FAMILY,0,0,0,1.0,BOTH,700,1,E,1,0,2,CORP_BORE,0,3,9950.833333333334
3.0,12.9193736,77.5487161,FAMILY,0,1,0,1.0,BOTH,1250,2,N,3,3,4,CORP_BORE,4,9,17570.833333333332
2.0,12.92804896,77.53857929,FAMILY,0,0,0,1.0,BOTH,600,2,W,2,0,1,CORPORATION,1,3,11262.5
1.0,12.9168773,77.5175123,ANYONE,0,0,0,1.0,NONE,500,1,E,1,0,2,CORPORATION,1,3,8598.333333333334
3.0,12.96444281,77.72448176,FAMILY,1,1,0,1.0,BOTH,1576,3,E,8,1,5,CORP_BORE,5,8,24375.0
2.0,12.93884312,77.55178824,FAMILY,0,0,0,0.0,TWO_WHEELER,450,2,E,0,0,2,CORP_BORE,1,4,9654.166666666666
2.0,12.9725374,77.7340312,FAMILY,0,1,0,2.0,BOTH,1190,2,E,2,0,4,BOREWELL,2,4,23791.666666666668
2.0,12.90428462,77.58236168,ANYONE,0,0,0,1.0,TWO_WHEELER,1350,2,E,2,0,3,CORPORATION,1,1,18338.333333333332
2.0,12.91941203,77.6132649,BACHELOR,0,0,0,1.0,TWO_WHEELER,1200,2,E,2,0,2,CORPORATION,1,2,19191.666666666668
0.0,12.98081799,77.64596793,ANYONE,0,0,0,1.0,TWO_WHEELER,350,1,E,1,1,2,CORPORATION,1,4,10280.416666666666
3.0,12.9878925,77.6985903,ANYONE,0,1,0,1.0,BOTH,1810,3,E,3,2,4,CORP_BORE,2,5,28933.333333333332
2.0,12.98335679,77.53478232,FAMILY,0,0,0,1.0,BOTH,800,2,E,2,0,4,CORP_BORE,0,3,15880.833333333334
1.0,12.93405365,77.63018771,ANYONE,0,0,0,1.0,BOTH,500,1,N,1,2,2,CORP_BORE,0,4,12675.0
2.0,12.94858084,77.70451144,FAMILY,0,0,0,1.0,TWO_WHEELER,650,2,N,2,0,2,CORP_BORE,0,3,15475.0
2.0,12.90436459,77.70708466,FAMILY,0,1,1,1.0,FOUR_WHEELER,1054,2,E,2,0,12,BOREWELL,2,14,23425.0
2.0,12.9034944,77.5958857,FAMILY,1,1,0,1.0,BOTH,1000,2,E,1,3,6,CORP_BORE,2,13,18511.666666666668
2.0,12.918289,77.6356579,ANYONE,0,1,0,1.0,BOTH,1250,2,W,8,1,4,CORPORATION,3,9,25874.166666666668
2.0,12.96870753,77.50630687,FAMILY,0,0,0,1.0,TWO_WHEELER,1000,2,E,2,0,2,CORP_BORE,0,2,12745.833333333334
1.0,12.96742059,77.67076731,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,S,1,1,1,CORP_BORE,1,1,9747.083333333334
2.0,12.9854542,77.6639248,ANYONE,0,1,0,1.0,BOTH,1175,2,S,3,1,4,CORPORATION,2,12,21629.158333333333
3.0,12.9752911,77.6750869,FAMILY,0,1,0,1.0,BOTH,1670,3,W,2,2,3,CORP_BORE,2,6,28975.0
1.0,12.94145079,77.559592,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,E,1,2,2,BOREWELL,1,1,8980.0
2.0,12.97099297,77.69918291,ANYONE,0,0,0,0.0,TWO_WHEELER,600,1,S,0,0,0,CORP_BORE,0,2,12833.333333333334
1.0,12.9314968,77.56770875,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,S,2,0,2,CORPORATION,0,2,9112.5
3.0,12.97526346,77.66534175,ANYONE,0,1,0,1.0,TWO_WHEELER,1234,2,E,6,4,5,BOREWELL,1,2,20670.0
2.0,12.96945129,77.73908451,FAMILY,1,1,1,1.0,BOTH,1320,2,N,2,2,14,CORP_BORE,1,15,29312.5
1.0,12.95659732,77.722574,ANYONE,0,0,0,1.0,TWO_WHEELER,550,1,N,1,2,2,CORPORATION,0,1,12198.333333333334
3.0,12.90228939,77.70307922,FAMILY,1,1,1,1.0,BOTH,1500,3,E,3,3,13,BOREWELL,2,15,28053.833333333332
2.0,12.90675005,77.63132536,ANYONE,1,1,0,1.0,BOTH,1100,2,W,2,2,3,CORP_BORE,2,12,18097.5
2.0,12.9931582,77.713507,FAMILY,1,1,0,1.0,BOTH,1220,2,S,2,2,5,CORPORATION,2,9,19596.666666666668
3.0,12.99414731,77.53293291,ANYONE,0,0,0,1.0,BOTH,1300,2,E,3,0,2,CORP_BORE,0,1,20729.166666666668
2.0,12.90637543,77.60662758,FAMILY,1,1,1,1.0,BOTH,980,2,E,2,2,4,CORP_BORE,1,19,20381.666666666668
2.0,12.9625063,77.706101,FAMILY,0,1,0,1.0,BOTH,1010,2,E,2,4,5,CORP_BORE,1,6,20916.666666666668
2.0,12.98314953,77.75377655,ANYONE,1,1,0,1.0,BOTH,1150,2,E,2,1,4,BOREWELL,0,8,19695.833333333332
3.0,12.9126197,77.6015198,ANYONE,1,1,1,2.0,BOTH,1400,2,E,3,0,13,CORPORATION,0,19,37112.5
2.0,12.92425333,77.7304391,FAMILY,1,1,1,1.0,BOTH,1130,2,W,2,4,4,BOREWELL,2,15,16004.166666666666
3.0,12.9562271,77.7057812,ANYONE,1,1,0,1.0,BOTH,1575,3,E,6,2,4,CORP_BORE,3,13,27206.666666666668
2.0,12.93383504,77.6214194,FAMILY,1,0,0,1.0,BOTH,1250,2,E,2,1,1,CORPORATION,1,6,25806.666666666668
1.0,12.9082396,77.6074088,ANYONE,0,0,0,1.0,FOUR_WHEELER,650,2,N,2,2,2,CORPORATION,2,0,12996.666666666666
2.0,12.9954659,77.6234053,ANYONE,0,0,0,1.0,TWO_WHEELER,650,1,E,0,2,3,CORP_BORE,0,3,11854.166666666666
2.0,12.94096615,77.55471937,FAMILY,0,0,0,0.0,BOTH,2400,1,W,0,1,1,CORPORATION,1,3,20962.491666666665
3.0,12.9665694,77.76519,FAMILY,1,1,1,1.0,BOTH,1959,3,N,4,1,5,CORP_BORE,2,14,27895.833333333332
3.0,12.9753421,77.681485,ANYONE,0,1,0,2.0,BOTH,1390,3,N,3,2,4,CORPORATION,1,11,28133.591666666667
2.0,12.95876243,77.7141692,ANYONE,0,0,0,1.0,BOTH,1000,2,S,0,1,4,BOREWELL,2,4,19636.666666666668
2.0,12.95890337,77.66096605,ANYONE,0,0,0,1.0,TWO_WHEELER,1000,2,E,0,0,4,CORPORATION,1,2,17708.333333333332
2.0,12.92447272,77.51553141,ANYONE,0,0,0,1.0,NONE,1200,2,W,3,2,2,CORPORATION,1,1,13220.416666666666
2.0,12.9013976,77.62887415,ANYONE,0,0,0,1.0,BOTH,1400,2,E,5,21,21,CORP_BORE,2,12,33339.166666666664
3.0,12.99240477,77.66225027,FAMILY,1,1,1,1.0,BOTH,2125,3,W,7,6,6,CORP_BORE,3,14,38250.0
3.0,12.93747928,77.62817089,FAMILY,0,1,0,2.0,BOTH,1300,3,N,4,0,3,CORP_BORE,3,11,32895.833333333336
2.0,12.9737048,77.6346406,BACHELOR,0,1,0,1.0,FOUR_WHEELER,1000,2,W,3,0,4,CORP_BORE,3,6,28495.833333333332
1.0,12.93994866,77.60762574,ANYONE,0,0,0,1.0,TWO_WHEELER,450,1,E,1,1,3,CORP_BORE,0,1,11127.5
2.0,12.9706812,77.70537996,BACHELOR,0,0,0,1.0,BOTH,700,2,E,2,1,2,CORPORATION,1,4,15423.333333333334
3.0,12.9043065,77.5273781,FAMILY,1,1,1,1.0,FOUR_WHEELER,1255,2,S,3,5,13,CORPORATION,1,13,19479.166666666668
1.0,12.9590569,77.6547488,ANYONE,0,0,0,1.0,NONE,300,1,N,1,0,2,CORP_BORE,1,2,10101.25
1.0,12.91931457,77.6133727,BACHELOR,0,0,0,1.0,TWO_WHEELER,600,1,N,1,1,2,CORP_BORE,0,2,10450.833333333334
2.0,12.90612744,77.67517451,FAMILY,1,1,1,1.0,BOTH,1310,2,W,2,8,10,BOREWELL,2,14,26404.166666666668
2.0,12.9187647,77.5014042,ANYONE,1,1,1,1.0,BOTH,950,2,E,1,1,4,BOREWELL,2,10,13645.833333333334
2.0,12.96375564,77.61419416,FAMILY,0,1,0,1.0,FOUR_WHEELER,891,2,N,2,1,5,CORP_BORE,1,5,24845.816666666666
2.0,12.95854619,77.65992607,ANYONE,1,1,0,1.0,FOUR_WHEELER,1078,2,SE,2,3,5,CORPORATION,0,12,23200.0
2.0,12.91789712,77.63705425,ANYONE,0,0,0,1.0,BOTH,850,2,N,4,1,3,CORPORATION,0,3,20937.5
3.0,12.9395565,77.7242522,ANYONE,1,1,0,1.0,BOTH,1421,3,E,3,3,4,CORP_BORE,2,11,21775.0
2.0,12.91490172,77.57506932,FAMILY,0,0,0,1.0,TWO_WHEELER,1200,1,N,2,1,3,CORP_BORE,1,1,17209.166666666668
2.0,12.9073071,77.565569,ANYONE,0,0,0,1.0,BOTH,800,2,N,2,2,2,CORPORATION,2,3,13288.333333333334
2.0,12.95453013,77.69222494,ANYONE,0,1,0,1.0,BOTH,1150,2,E,2,3,5,CORP_BORE,1,6,20991.666666666668
2.0,12.97831622,77.664812,FAMILY,0,0,0,1.0,TWO_WHEELER,900,2,E,8,1,4,CORP_BORE,2,0,16154.166666666666
3.0,12.97259248,77.5035369,ANYONE,1,1,0,1.0,BOTH,1535,2,N,2,3,5,CORP_BORE,2,8,21037.5
2.0,12.9659766,77.7549089,ANYONE,1,1,1,1.0,FOUR_WHEELER,1107,2,N,4,3,5,BOREWELL,1,11,18341.666666666668
2.0,12.90110458,77.56034575,FAMILY,0,1,0,1.0,BOTH,1150,2,E,4,3,4,CORP_BORE,2,4,15645.833333333334
2.0,12.9678104,77.68239503,ANYONE,0,0,0,1.0,TWO_WHEELER,1500,3,W,3,0,3,CORPORATION,3,5,22550.0
1.0,12.9438505,77.7425817,FAMILY,0,0,0,1.0,BOTH,400,1,N,1,1,1,BOREWELL,1,0,10000.0
3.0,12.937673,77.7019689,ANYONE,1,1,0,1.0,BOTH,1380,2,W,0,4,4,BOREWELL,2,12,25616.666666666668
2.0,12.95702079,77.73313232,ANYONE,0,0,0,1.0,NONE,1500,3,N,0,0,0,BOREWELL,0,1,20624.991666666665
2.0,12.92632716,77.51544315,ANYONE,1,1,1,1.0,BOTH,1080,2,E,2,1,4,CORP_BORE,2,15,14964.583333333334
2.0,12.946406,77.573546,ANYONE,0,0,0,1.0,BOTH,800,2,N,2,3,3,CORPORATION,2,2,17379.166666666668
2.0,12.9288016,77.59097991,FAMILY,0,0,0,1.0,BOTH,1200,2,W,2,1,1,CORPORATION,0,2,23983.333333333332
3.0,12.903234,77.572103,FAMILY,1,1,1,1.0,BOTH,1880,3,W,6,4,7,CORP_BORE,3,10,30353.333333333332
2.0,12.9765403,77.6721811,ANYONE,0,1,0,1.0,BOTH,1400,2,E,4,3,4,CORP_BORE,2,6,21004.166666666668
3.0,12.9682741,77.6502639,BACHELOR,0,0,0,1.0,TWO_WHEELER,1200,2,E,2,1,3,CORPORATION,2,3,21791.666666666668
2.0,12.9821904,77.55308976,FAMILY,0,0,0,1.0,BOTH,1200,2,NE,2,0,1,CORP_BORE,0,2,19379.166666666668
2.0,12.90017672,77.55595899,FAMILY,1,1,1,2.0,BOTH,1100,2,N,2,3,4,CORP_BORE,2,13,15420.833333333334
2.0,12.9039118,77.62029339,ANYONE,0,0,0,1.0,TWO_WHEELER,650,2,N,2,2,2,CORP_BORE,0,3,11220.833333333334
2.0,12.96469291,77.7092157,ANYONE,0,0,0,1.0,FOUR_WHEELER,900,2,NE,2,5,6,BOREWELL,2,1,16962.5
2.0,12.94211347,77.61569087,ANYONE,0,0,0,1.0,TWO_WHEELER,500,1,E,1,2,3,CORPORATION,1,8,13752.5
2.0,12.94453713,77.7080013,ANYONE,0,0,0,1.0,BOTH,950,2,N,3,2,3,CORPORATION,0,3,16138.983333333334
2.0,12.9282837,77.58794252,ANYONE,0,1,0,1.0,BOTH,920,2,N,2,4,4,CORP_BORE,1,4,21083.308333333334
2.0,12.97780346,77.63846638,COMPANY,0,0,0,1.0,TWO_WHEELER,1000,1,W,0,0,2,CORPORATION,0,1,15700.0
2.0,12.91040501,77.54884648,FAMILY,0,0,0,1.0,TWO_WHEELER,900,2,E,2,2,3,CORP_BORE,1,3,12770.833333333334
2.0,12.9295788,77.7405079,FAMILY,1,1,1,1.0,BOTH,1137,2,E,2,0,11,CORP_BORE,1,12,19295.833333333332
2.0,12.91506237,77.61420822,ANYONE,0,0,0,1.0,TWO_WHEELER,850,1,N,2,2,2,CORPORATION,1,0,16916.666666666668
1.0,12.98017175,77.64445093,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,S,1,2,2,CORPORATION,1,1,12766.666666666666
2.0,12.9520281,77.69925805,ANYONE,0,0,0,1.0,FOUR_WHEELER,750,1,E,2,3,4,CORPORATION,1,1,14759.166666666666
2.0,12.99215525,77.57789781,FAMILY,0,0,0,1.0,BOTH,1100,1,S,2,2,2,CORPORATION,1,1,21087.5
2.0,12.91229336,77.54629248,ANYONE,0,1,0,1.0,BOTH,1100,2,NE,2,2,3,CORP_BORE,2,3,13977.5
3.0,12.985369,77.6879009,FAMILY,0,1,0,1.0,BOTH,1325,3,E,3,2,4,CORP_BORE,3,9,24670.833333333332
2.0,12.91525369,77.50290159,ANYONE,1,1,1,1.0,BOTH,1000,2,N,3,3,4,CORP_BORE,2,15,12569.166666666666
1.0,12.96905476,77.66991323,BACHELOR,0,0,0,0.0,TWO_WHEELER,320,1,E,0,2,2,CORP_BORE,2,3,9280.833333333334
2.0,12.92263757,77.54561216,ANYONE,0,0,0,1.0,TWO_WHEELER,800,1,E,2,0,2,CORP_BORE,0,3,11066.666666666666
3.0,12.92476158,77.58832115,FAMILY,0,0,0,0.0,BOTH,1500,2,W,2,1,2,CORP_BORE,1,1,25899.983333333334
2.0,12.93634252,77.61060163,ANYONE,1,1,0,2.0,FOUR_WHEELER,1500,2,N,4,4,6,CORP_BORE,3,12,32137.5
2.0,12.93634892,77.70988464,FAMILY,1,1,0,1.0,FOUR_WHEELER,1050,2,E,2,1,3,BOREWELL,1,6,19395.833333333332
1.0,12.96963232,77.70041978,FAMILY,0,0,0,1.0,TWO_WHEELER,850,1,E,1,3,3,CORPORATION,1,3,12550.0
3.0,12.9750722,77.7576357,FAMILY,1,1,1,1.0,BOTH,1483,2,E,3,3,4,BOREWELL,3,13,20962.5
2.0,12.93521037,77.61997689,ANYONE,0,0,0,1.0,TWO_WHEELER,800,2,N,3,2,3,CORPORATION,1,1,19588.333333333332
2.0,12.97055165,77.64369241,FAMILY,0,1,0,1.0,BOTH,1200,2,N,5,1,4,CORPORATION,2,5,27866.666666666668
1.0,12.93573129,77.61392793,ANYONE,0,0,0,1.0,BOTH,500,1,E,2,1,5,CORP_BORE,0,1,12525.0
2.0,12.96562958,77.73432159,FAMILY,1,1,1,1.0,BOTH,1350,2,E,3,1,4,CORP_BORE,2,14,22712.5
1.0,12.94922427,77.6212817,ANYONE,0,0,0,0.0,NONE,450,1,W,0,1,2,CORPORATION,0,0,9912.5
1.0,12.95306886,77.65001403,ANYONE,0,0,0,1.0,TWO_WHEELER,800,2,E,2,0,2,CORPORATION,0,1,16695.833333333332
2.0,12.94013822,77.6172771,ANYONE,0,0,0,1.0,BOTH,700,2,E,2,3,3,CORP_BORE,0,1,17139.166666666668
2.0,12.90118747,77.57186593,FAMILY,0,1,0,1.0,BOTH,1400,2,E,4,1,4,BOREWELL,2,8,16247.5
2.0,12.92120379,77.73720585,FAMILY,0,0,0,1.0,BOTH,900,1,N,2,2,2,CORP_BORE,1,1,12763.333333333334
2.0,12.91695514,77.64506983,FAMILY,0,0,0,1.0,TWO_WHEELER,1200,2,N,3,1,1,CORPORATION,1,3,22145.833333333332
4.0,12.93281526,77.54368199,FAMILY,0,0,0,1.0,BOTH,4000,4,N,3,3,4,BOREWELL,1,3,37279.166666666664
2.0,12.971938,77.6540626,ANYONE,0,0,0,1.0,TWO_WHEELER,1000,2,N,2,0,1,CORP_BORE,0,1,18441.666666666668
2.0,12.9862291,77.5738285,ANYONE,0,1,0,1.0,BOTH,1200,2,N,2,2,4,CORP_BORE,2,3,26462.5
3.0,12.9169604,77.582333,FAMILY,0,0,0,1.0,BOTH,1400,2,N,4,1,1,CORPORATION,1,3,26237.458333333332
2.0,12.93309798,77.70128717,ANYONE,0,0,0,1.0,BOTH,1000,2,W,2,1,4,CORPORATION,1,10,19731.666666666668
1.0,12.98490043,77.70862971,ANYONE,0,0,0,1.0,BOTH,520,1,NE,1,1,3,CORP_BORE,1,0,11360.0
3.0,12.9771994,77.7018941,ANYONE,1,1,1,1.0,FOUR_WHEELER,1983,3,E,3,2,4,CORP_BORE,3,12,34346.666666666664
2.0,12.99563261,77.75852568,FAMILY,1,1,1,1.0,BOTH,1200,2,E,2,6,14,BOREWELL,2,16,22566.666666666668
2.0,12.96372607,77.5058342,FAMILY,0,0,0,1.0,FOUR_WHEELER,1200,2,E,2,0,2,CORP_BORE,0,3,14375.0
3.0,12.9812973,77.709555,FAMILY,1,1,1,1.0,FOUR_WHEELER,1500,3,N,3,9,10,CORP_BORE,2,10,31035.833333333332
2.0,12.99233606,77.67507378,FAMILY,0,0,0,1.0,BOTH,1200,3,E,2,0,0,CORPORATION,0,3,16541.666666666668
3.0,12.90191128,77.57081407,ANYONE,0,1,0,1.0,BOTH,1075,2,N,5,2,3,CORP_BORE,2,7,19137.5
2.0,12.91459457,77.72335066,ANYONE,0,0,0,1.0,BOTH,1200,2,N,2,2,3,BOREWELL,3,3,16848.266666666666
1.0,12.90727782,77.60917821,ANYONE,0,0,0,1.0,TWO_WHEELER,370,1,W,1,1,3,BOREWELL,0,4,9644.166666666666
2.0,12.92636013,77.54721832,FAMILY,0,1,0,1.0,BOTH,1250,2,E,1,1,4,CORP_BORE,1,3,17515.0
5.0,12.968408,77.733105,FAMILY,1,1,1,0.0,BOTH,2300,34,N,3,2,2,CORP_BORE,3,11,37687.5
2.0,12.96356601,77.71158565,BACHELOR,0,1,0,1.0,BOTH,1100,2,E,2,2,5,CORP_BORE,3,6,21479.166666666668
2.0,12.97686502,77.73393082,FAMILY,1,1,1,1.0,BOTH,1020,2,N,2,1,4,BOREWELL,2,8,20895.416666666668
2.0,12.90525457,77.54242863,ANYONE,0,0,0,1.0,BOTH,1100,2,NE,2,0,2,CORP_BORE,0,3,14777.5
2.0,12.9828043,77.69319916,FAMILY,1,1,1,1.0,BOTH,1323,2,E,2,1,4,CORP_BORE,1,13,24041.666666666668
3.0,12.99725182,77.75895956,ANYONE,0,1,0,1.0,BOTH,1380,2,N,3,4,4,BOREWELL,2,6,18725.0
2.0,12.99758841,77.58553659,FAMILY,0,0,0,1.0,BOTH,850,2,NE,3,2,2,CORP_BORE,1,2,22554.166666666668
1.0,12.97244399,77.7030215,FAMILY,0,0,0,1.0,TWO_WHEELER,500,1,N,1,1,4,CORP_BORE,1,5,10884.166666666666
2.0,12.95722685,77.65668603,BACHELOR,0,0,0,1.0,TWO_WHEELER,800,2,N,4,2,3,CORP_BORE,1,4,17958.333333333332
1.0,12.94928652,77.70920677,ANYONE,0,0,0,1.0,TWO_WHEELER,450,1,N,1,3,3,CORPORATION,1,0,11020.833333333334
2.0,12.95297891,77.7090622,FAMILY,0,0,0,1.0,TWO_WHEELER,800,1,N,2,1,3,CORP_BORE,0,3,15329.166666666666
3.0,12.97606991,77.75807623,ANYONE,0,0,0,1.0,BOTH,1400,2,E,2,2,4,BOREWELL,3,7,20854.166666666668
1.0,12.98265898,77.68135903,ANYONE,0,0,0,1.0,TWO_WHEELER,350,1,E,1,3,3,CORP_BORE,1,4,9198.333333333334
1.0,12.94841298,77.68407233,FAMILY,0,0,0,1.0,TWO_WHEELER,450,1,E,1,2,4,BOREWELL,1,4,10970.833333333334
2.0,12.9646949,77.6612632,ANYONE,1,1,0,1.0,BOTH,1076,2,N,5,0,3,BOREWELL,3,10,22329.166666666668
2.0,12.92682696,77.54563504,FAMILY,0,0,0,0.0,BOTH,1200,1,N,0,0,1,CORP_BORE,0,4,13583.333333333334
1.0,12.96461957,77.75511703,ANYONE,0,1,1,1.0,TWO_WHEELER,650,1,W,1,1,5,CORPORATION,1,10,13497.5
1.0,12.97614825,77.62953597,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,E,1,2,4,BOREWELL,1,3,12180.833333333334
2.0,12.9992477,77.54310402,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,E,1,2,2,CORPORATION,1,1,11660.416666666666
2.0,12.95380147,77.72023784,FAMILY,1,1,0,1.0,BOTH,1205,2,E,2,4,4,CORP_BORE,1,8,21108.333333333332
3.0,12.9330025,77.7031616,ANYONE,0,1,1,1.0,BOTH,1544,2,N,3,4,4,BOREWELL,3,5,26591.666666666668
3.0,12.9573461,77.7412366,ANYONE,1,1,1,1.0,BOTH,1615,30,S,6,6,7,CORP_BORE,3,15,27141.666666666668
0.0,12.96438072,77.71342382,BACHELOR,0,0,0,1.0,TWO_WHEELER,230,1,N,1,2,2,CORP_BORE,0,2,9570.833333333334
3.0,12.9484196,77.6766651,ANYONE,0,0,0,1.0,BOTH,1335,3,S,6,1,4,BOREWELL,2,10,25445.833333333332
2.0,12.9833999,77.5491415,FAMILY,0,0,0,0.0,TWO_WHEELER,500,2,N,2,1,1,CORP_BORE,1,1,11754.166666666666
1.0,12.97207086,77.65339822,ANYONE,0,0,0,1.0,TWO_WHEELER,400,1,W,1,2,2,CORPORATION,0,1,10907.5
1.0,12.92540118,77.60761776,ANYONE,0,0,0,1.0,TWO_WHEELER,410,1,E,1,3,4,CORPORATION,1,4,10427.5
2.0,12.9259401,77.5830419,FAMILY,0,0,0,1.0,BOTH,1500,2,E,3,1,4,CORP_BORE,3,2,23645.833333333332
2.0,12.99954945,77.57017272,FAMILY,1,1,1,1.0,BOTH,850,2,W,2,0,2,CORP_BORE,0,10,21775.0
2.0,12.99802993,77.54560167,ANYONE,0,0,0,1.0,TWO_WHEELER,800,2,N,2,1,3,CORP_BORE,0,1,13179.166666666666
0.0,12.9543433,77.5922107,BACHELOR,0,0,0,2.0,TWO_WHEELER,500,1,NE,1,1,1,CORPORATION,1,5,16970.833333333332
2.0,12.97476305,77.52735883,FAMILY,0,0,0,1.0,TWO_WHEELER,1200,2,E,2,2,3,CORP_BORE,1,1,15733.333333333334
2.0,12.91232222,77.61361053,FAMILY,0,0,0,1.0,BOTH,1300,2,E,3,2,2,CORP_BORE,1,1,22016.666666666668
2.0,12.98372865,77.67170708,ANYONE,0,1,0,1.0,BOTH,965,2,W,2,1,4,CORP_BORE,3,7,18169.583333333332
2.0,12.9005734,77.6092657,FAMILY,1,1,1,1.0,FOUR_WHEELER,1225,2,E,2,8,8,CORP_BORE,3,14,27560.416666666668
3.0,12.9554482,77.6380098,FAMILY,1,1,0,1.0,BOTH,1700,2,E,3,8,9,CORPORATION,3,9,37508.333333333336
3.0,12.9837991,77.7633816,FAMILY,1,1,1,1.0,BOTH,1720,3,E,3,2,4,CORPORATION,2,8,22512.5
2.0,12.97860655,77.65840369,FAMILY,0,0,0,1.0,BOTH,1000,2,E,5,0,3,CORPORATION,0,0,19689.583333333332
1.0,12.9167267,77.59131715,ANYONE,0,0,0,0.0,TWO_WHEELER,500,1,W,0,2,2,CORPORATION,1,1,10487.5
2.0,12.99867507,77.56752127,FAMILY,0,0,0,1.0,BOTH,1255,2,W,4,2,2,CORPORATION,2,5,25215.0
2.0,12.90490058,77.58099741,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,E,2,1,3,CORP_BORE,1,3,10620.833333333334
1.0,12.91070616,77.67823716,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,E,1,1,4,CORP_BORE,0,7,12808.333333333334
2.0,12.97572678,77.62332773,ANYONE,0,0,0,0.0,NONE,1000,2,E,0,1,3,CORP_BORE,0,0,20412.5
3.0,12.91438952,77.51136796,FAMILY,0,0,0,1.0,BOTH,1600,2,E,3,0,1,CORP_BORE,0,1,21583.333333333332
3.0,12.9580395,77.7159484,BACHELOR,0,0,0,1.0,BOTH,2400,2,E,3,0,2,CORP_BORE,0,3,29402.083333333332
2.0,12.94440369,77.55483447,ANYONE,0,0,0,1.0,TWO_WHEELER,560,1,N,1,2,2,CORP_BORE,1,1,10845.833333333334
1.0,12.94710974,77.70348967,ANYONE,0,0,0,1.0,FOUR_WHEELER,550,1,N,2,3,4,BOREWELL,1,2,11169.166666666666
2.0,12.918598,77.6757377,FAMILY,1,1,1,1.0,BOTH,1178,2,SE,5,3,5,BOREWELL,1,15,26404.166666666668
2.0,12.9443083,77.55496637,BACHELOR,0,0,0,1.0,TWO_WHEELER,800,2,E,2,0,2,CORP_BORE,1,1,13071.666666666666
3.0,12.9862847,77.5560911,FAMILY,0,1,0,1.0,BOTH,1350,2,E,3,1,4,CORPORATION,2,12,25991.666666666668
3.0,12.99677062,77.69644197,ANYONE,1,1,1,1.0,BOTH,1550,2,E,4,9,14,BOREWELL,3,16,35200.0
3.0,12.968408,77.733105,FAMILY,1,1,1,1.0,BOTH,1687,3,E,3,3,11,BOREWELL,2,8,27375.0
3.0,12.91283693,77.59205511,FAMILY,0,0,0,1.0,BOTH,1500,2,E,3,1,2,CORPORATION,2,4,25674.966666666667
1.0,12.92391879,77.61792442,ANYONE,0,0,0,1.0,NONE,350,1,S,1,3,4,CORPORATION,0,1,10270.0
2.0,12.95539604,77.56705821,FAMILY,0,0,0,1.0,TWO_WHEELER,400,2,N,2,0,0,CORP_BORE,0,3,12430.833333333334
3.0,12.97135544,77.69095612,FAMILY,1,1,0,1.0,BOTH,1600,3,E,3,3,3,CORP_BORE,3,9,27740.0
2.0,12.9091897,77.5508118,ANYONE,0,0,0,1.0,BOTH,900,2,W,4,3,3,CORPORATION,2,3,12916.666666666666
2.0,12.90339304,77.62537862,FAMILY,0,0,0,1.0,BOTH,600,1,E,1,1,2,CORPORATION,1,2,11345.833333333334
2.0,12.96033651,77.60051381,ANYONE,0,0,0,1.0,TWO_WHEELER,1080,2,N,2,2,3,CORP_BORE,0,1,17118.333333333332
1.0,12.95852325,77.57624573,FAMILY,0,0,0,1.0,TWO_WHEELER,500,1,W,0,2,2,CORPORATION,0,0,9806.666666666666
1.0,12.98687017,77.64544755,ANYONE,0,0,0,1.0,NONE,800,1,E,2,3,4,CORP_BORE,1,2,15741.666666666666
2.0,12.97735977,77.67490495,ANYONE,0,1,0,1.0,BOTH,1100,2,E,4,1,3,CORP_BORE,1,6,17470.833333333332
2.0,12.94380092,77.64936514,ANYONE,1,1,1,1.0,BOTH,1285,2,E,2,4,4,CORP_BORE,1,12,28840.0
